4,11,7,101
4,8,10,101
6,9,7,176
5,8,9,176
6,8,8,101
3,11,8,231
1,10,11,30
5,10,7,297
3,9,10,385
2,11,9,176
5,9,8,627
1,11,10,42
4,10,8,792
4,9,9,792
3,10,9,792
2,10,10,297
0,11,11,1
3,8,12,1
8,8,7,1
8,9,6,1
5,12,6,1
0,11,12,1
0,12,11,1
2,9,12,11
7,10,6,11
4,8,11,22
4,12,7,22
6,11,6,11
1,10,12,11
3,12,8,77
5,8,10,77
7,9,7,56
6,8,9,77
2,12,9,77
7,8,8,22
1,12,10,22
3,9,11,176
5,11,7,176
6,10,7,231
6,9,8,385
4,11,8,627
4,9,10,627
2,10,11,231
5,9,9,792
3,11,9,792
5,10,8,1002
4,10,9,1574
3,10,10,1002
2,11,10,385
1,11,11,56
4,13,7,1
1,10,13,1
8,10,6,1
4,8,12,1
1,13,10,5
7,11,6,5
3,13,8,11
8,9,7,7
2,13,9,15
5,8,11,15
6,12,6,1
6,8,10,30
3,9,12,42
7,8,9,15
5,12,7,56
8,8,8,1
7,10,7,101
6,11,7,176
2,10,12,101
7,9,8,135
4,9,11,297
4,12,8,297
5,9,10,627
6,9,9,490
3,12,9,490
1,11,12,42
6,10,8,792
3,10,11,792
2,12,10,297
5,11,8,1002
1,12,11,56
5,10,9,1957
4,11,9,1957
4,10,10,1957
3,11,10,1574
2,11,11,490
0,12,12,1
2,14,9,1
5,8,12,1
8,8,9,1
8,11,6,1
7,12,6,1
0,13,12,1
0,12,13,1
3,9,13,3
6,8,11,5
7,8,10,5
5,13,7,7
8,10,7,22
2,10,13,22
1,11,13,15
4,9,12,77
4,13,8,77
7,11,7,101
6,12,7,77
8,9,8,22
3,13,9,176
2,13,10,135
1,13,11,30
5,9,11,297
7,10,8,385
3,10,12,385
6,9,10,385
7,9,9,176
5,12,8,627
6,11,8,1002
6,10,9,1574
4,12,9,1574
4,10,11,1574
2,11,12,385
3,12,10,1574
5,11,9,3007
5,10,10,2434
4,11,10,3713
3,11,11,1956
2,12,11,626
1,12,12,77
9,9,8,1
9,10,7,1
2,10,14,1
1,11,14,2
4,14,8,7
4,9,13,7
1,14,11,7
3,14,9,30
8,11,7,30
2,14,10,30
6,13,7,15
5,9,12,77
7,12,7,56
3,10,13,101
6,9,11,176
8,10,8,101
5,13,8,231
7,9,10,135
8,9,9,30
2,11,13,176
7,11,8,627
4,10,12,792
6,12,8,792
4,13,9,792
7,10,9,792
3,13,10,1002
1,12,13,56
5,10,11,1957
6,10,10,1957
3,11,12,1574
2,13,11,490
6,11,9,3007
5,12,9,3007
1,13,12,77
5,11,10,5593
4,12,10,4557
4,11,11,4557
3,12,11,3005
2,12,12,791
0,13,13,1
6,14,7,1
0,13,14,1
0,14,13,1
2,15,10,2
3,15,9,1
9,11,7,3
3,10,14,11
5,9,13,7
8,12,7,22
9,10,8,11
6,9,12,42
5,14,8,42
2,11,14,42
7,13,7,15
7,9,11,56
8,9,10,22
1,12,14,22
9,9,9,1
4,10,13,231
4,14,9,231
8,11,8,231
3,14,10,385
6,13,8,385
7,12,8,627
8,10,9,231
2,14,11,231
1,14,12,42
3,11,13,792
5,10,12,1002
6,10,11,1574
7,10,10,1002
5,13,9,1957
7,11,9,1957
4,13,10,3713
4,11,12,3713
2,12,13,626
6,11,10,5593
3,13,11,3005
6,12,9,3712
5,12,10,8326
5,11,11,6826
4,12,11,8322
3,12,12,3710
2,13,12,1001
1,13,13,101
9,9,10,1
5,15,8,2
2,11,15,3
6,9,13,3
9,12,7,3
1,12,15,3
7,9,12,11
8,9,11,7
8,13,7,7
1,15,12,11
4,15,9,30
4,10,14,30
7,14,7,1
9,11,8,42
3,15,10,77
2,15,11,56
6,14,8,101
3,11,14,231
9,10,9,30
5,10,13,297
8,12,8,297
7,13,8,385
6,10,12,792
5,14,9,792
8,11,9,792
7,10,11,792
8,10,10,297
2,12,14,297
4,11,13,1957
4,14,10,1957
6,13,9,3007
7,12,9,3007
7,11,10,3713
3,14,11,1956
1,13,14,77
5,11,12,5593
3,12,13,3005
2,14,12,791
5,13,10,8326
6,11,11,6826
1,14,13,101
6,12,10,10111
5,12,11,14821
4,13,11,10108
4,12,12,10107
3,13,12,5587
2,13,13,1253
0,14,14,1
4,10,15,1
4,16,9,1
10,10,9,1
8,9,12,1
1,16,12,1
8,14,7,1
0,15,14,1
0,14,15,1
9,13,7,1
10,11,8,2
2,16,11,5
3,16,10,5
6,15,8,11
3,11,15,30
5,10,14,42
9,12,8,77
2,12,15,77
5,15,9,176
6,10,13,231
8,13,8,231
7,14,8,135
1,13,15,30
7,10,12,385
9,11,9,176
4,11,14,627
4,15,10,627
8,10,11,231
9,10,10,42
3,15,11,792
6,14,9,1574
8,12,9,1574
2,15,12,385
1,15,13,56
8,11,10,1574
3,12,14,1574
5,11,13,3007
7,13,9,3007
5,14,10,5593
6,11,12,5593
7,11,11,4557
7,12,10,8326
4,14,11,8322
4,12,13,8322
2,13,14,1001
3,14,12,5587
6,13,10,12266
6,12,11,17892
5,13,11,21525
5,12,12,17893
4,13,12,17886
3,13,13,6818
2,14,13,1571
1,14,14,135
3,11,16,1
1,13,16,5
10,12,8,7
2,12,16,7
5,10,15,1
5,16,9,15
6,10,14,30
10,11,9,15
1,16,13,15
9,13,8,77
4,11,15,101
7,10,13,101
7,15,8,22
4,16,10,101
3,16,11,176
8,10,12,101
2,16,12,101
8,14,8,101
9,10,11,30
10,10,10,1
6,15,9,490
9,12,9,490
3,12,15,490
5,11,14,1002
9,11,10,385
8,13,9,1957
7,14,9,1957
2,13,15,490
6,11,13,3007
5,15,10,2434
7,11,12,3713
8,11,11,1956
8,12,10,4557
4,12,14,4557
4,15,11,4557
3,15,12,3710
1,14,15,101
6,14,10,10111
7,12,11,14821
5,12,13,14821
3,13,14,5587
2,15,13,1253
7,13,10,12266
5,14,11,21525
1,15,14,135
6,13,11,30993
6,12,12,21526
5,13,12,37080
4,14,12,21514
4,13,13,21515
3,14,13,10096
2,14,14,1953
0,15,15,1
6,10,15,1
10,10,11,1
7,16,8,1
0,15,16,1
0,16,15,1
1,17,13,1
4,11,16,5
4,17,10,5
2,17,12,11
7,10,14,11
10,13,8,11
3,17,11,15
8,10,13,22
9,10,12,11
9,14,8,42
3,12,16,77
6,16,9,77
10,12,9,77
8,15,8,22
5,11,15,176
2,13,16,135
5,16,10,627
10,11,10,42
1,14,16,42
9,13,9,792
7,15,9,792
6,11,14,1002
4,12,15,1574
4,16,11,1574
8,14,9,1574
7,11,13,1957
9,12,10,1574
8,11,12,1574
3,16,12,1574
9,11,11,490
2,16,13,626
1,16,14,77
6,15,10,5593
3,13,15,3005
5,12,14,8326
8,13,10,8326
8,12,11,8322
5,15,11,14821
7,14,10,12266
6,12,13,17892
7,12,12,17893
4,15,12,17886
4,13,14,17886
2,14,15,1571
7,13,11,30993
3,15,13,10096
6,14,11,37083
6,13,12,52752
5,14,12,52741
5,13,13,44247
4,14,13,37053
3,14,14,12246
2,15,14,2429
1,15,15,176
11,11,10,1
9,10,13,1
8,10,14,1
3,12,17,3
6,17,9,3
11,12,9,3
10,14,8,7
1,14,17,7
2,13,17,15
5,11,16,11
9,15,8,11
5,17,10,77
8,16,8,1
1,17,14,22
6,11,15,176
10,13,9,176
4,17,11,297
4,12,16,297
3,17,12,385
7,16,9,176
2,17,13,176
7,11,14,627
9,14,9,792
8,11,13,792
8,15,9,792
10,12,10,297
3,13,16,1002
9,11,12,385
10,11,11,56
6,16,10,1957
5,12,15,3007
9,13,10,3713
9,12,11,3005
2,14,16,791
7,15,10,8326
5,16,11,6826
6,12,14,10111
8,14,10,10111
7,12,13,14821
4,13,15,10108
8,12,12,10107
4,16,12,10107
8,13,11,21525
3,16,13,6818
1,15,16,135
6,15,11,30993
5,13,14,37080
3,14,15,10096
2,16,14,1953
7,13,12,52752
5,15,12,52741
1,16,15,176
7,14,11,44258
6,14,12,88255
6,13,13,62719
5,14,13,88230
4,15,13,44219
4,14,14,44217
3,15,14,17861
2,15,15,3000
0,16,16,1
9,16,8,1
0,17,16,1
0,16,17,1
5,18,10,2
1,18,14,2
10,15,8,2
11,13,9,15
4,18,11,22
4,12,17,22
2,18,13,22
6,11,16,11
3,18,12,42
7,17,9,15
7,11,15,101
11,12,10,22
3,13,17,176
10,14,9,231
8,11,14,231
6,17,10,385
9,11,13,176
5,12,16,627
9,15,9,490
8,16,9,231
2,14,17,231
10,11,12,42
11,11,11,1
10,13,10,1002
1,15,17,56
5,17,11,1957
4,13,16,3713
4,17,12,3713
7,16,10,3713
10,12,11,626
9,14,10,5593
3,17,13,3005
6,12,15,3712
7,12,14,8326
8,15,10,8326
8,12,13,8322
9,12,12,3710
2,17,14,1001
1,17,15,101
9,13,11,10108
3,14,16,5587
6,16,11,17892
5,13,15,21525
8,13,12,37080
5,16,12,37080
8,14,11,37083
6,13,14,52752
4,16,13,37053
4,14,15,37053
2,15,16,2429
7,15,11,44258
7,13,13,62719
3,16,14,17861
7,14,12,104456
6,15,12,104450
6,14,13,145513
5,15,13,123316
5,14,14,104415
4,15,14,74405
3,15,15,21483
2,16,15,3702
1,16,16,231
3,19,12,1
11,11,12,1
7,11,16,5
3,13,18,11
1,15,18,11
11,14,9,30
8,11,15,30
6,18,10,30
2,14,18,30
9,11,14,42
10,11,13,15
5,12,17,56
10,15,9,176
11,13,10,135
8,17,9,30
1,18,15,30
5,18,11,297
9,16,9,176
4,18,12,792
6,12,16,792
4,13,17,792
3,18,13,792
2,18,14,297
7,17,10,1002
11,12,11,56
10,14,10,1957
7,12,15,3007
3,14,17,1956
9,15,10,5593
8,16,10,4557
8,12,14,4557
10,13,11,3005
9,12,13,3005
10,12,12,791
5,13,16,8326
6,17,11,6826
2,15,17,1253
9,14,11,21525
5,17,12,17893
9,13,12,17886
6,13,15,30993
7,16,11,30993
4,14,16,21514
4,17,13,21515
7,13,14,52752
8,13,13,44247
3,17,14,12246
1,16,17,176
8,15,11,44258
8,14,12,88255
6,16,12,88255
5,14,15,88230
3,15,16,17861
2,17,15,3000
5,16,13,123316
1,17,16,231
7,15,12,145540
7,14,13,171355
6,15,13,236580
6,14,14,171337
5,15,14,201425
4,16,14,88154
4,15,15,88156
3,16,15,30921
2,16,16,4544
0,17,17,1
5,12,18,1
12,12,11,1
12,14,9,1
2,14,19,1
8,18,9,1
8,11,16,1
0,17,18,1
0,18,17,1
10,11,14,2
9,11,15,3
1,19,15,3
12,13,10,5
5,19,11,15
11,15,9,30
2,19,14,42
4,19,12,77
4,13,18,77
3,19,13,101
6,12,17,77
10,16,9,77
7,18,10,135
9,17,9,30
11,14,10,385
3,14,18,385
7,12,16,627
6,18,11,1574
8,12,15,1574
2,15,18,385
5,13,17,1957
8,17,10,1574
9,12,14,1574
11,13,11,490
10,15,10,2434
9,16,10,3713
10,12,13,626
11,12,12,77
1,16,18,77
5,18,12,5593
10,14,11,8322
4,14,17,8322
4,18,13,8322
7,17,11,14821
10,13,12,5587
3,18,14,5587
6,13,16,12266
2,18,15,1571
1,18,16,135
7,13,15,30993
9,15,11,30993
8,13,14,37080
9,13,13,21515
3,15,17,10096
8,16,11,37083
6,17,12,52752
9,14,12,52741
5,14,16,52741
5,17,13,88230
8,14,13,145513
6,14,15,145513
4,17,14,74405
4,15,16,74405
2,16,17,3702
8,15,12,145540
7,16,12,145540
3,17,15,30921
7,15,13,324870
7,14,14,201527
6,16,13,277424
6,15,14,379879
5,16,14,277304
5,15,15,236470
4,16,15,145316
3,16,16,36996
2,17,16,5576
1,17,17,297
4,13,19,1
2,20,14,1
12,15,9,1
3,20,13,3
4,20,12,1
7,19,10,5
11,16,9,15
6,12,18,1
3,14,19,30
12,14,10,30
10,17,9,15
1,16,19,15
7,12,17,56
2,15,19,56
6,19,11,176
9,18,9,1
5,13,18,231
12,13,11,30
8,12,16,297
11,15,10,627
9,12,15,490
1,19,16,42
8,18,10,297
10,12,14,297
5,19,12,1002
11,12,13,56
4,19,13,1957
4,14,18,1957
10,16,10,1957
3,19,14,1574
9,17,10,1574
2,19,15,490
12,12,12,1
6,13,17,3007
11,14,11,1956
7,18,11,4557
3,15,18,3710
11,13,12,1001
10,15,11,14821
7,13,16,12266
5,14,17,21525
8,17,11,21525
8,13,15,21525
9,13,14,17886
10,13,13,6818
9,16,11,30993
6,18,12,21526
10,14,12,21514
2,16,18,1953
5,18,13,44247
6,14,16,88255
9,14,13,88230
4,15,17,44219
4,18,14,44217
7,17,12,104456
9,15,12,104450
3,18,15,21483
1,17,18,231
7,14,15,171355
6,17,13,236580
8,14,14,171337
5,15,16,201425
3,16,17,30921
2,18,16,4544
8,15,13,324870
5,17,14,277304
1,18,17,297
8,16,12,171365
7,16,13,443691
7,15,14,517555
6,16,14,602754
6,15,15,443594
5,16,15,443349
4,17,15,171098
4,16,16,171093
3,17,16,52609
2,17,17,6804
0,18,18,1
7,12,18,1
12,12,13,1
12,16,9,1
10,18,9,1
1,16,20,1
0,19,18,1
0,18,19,1
2,15,20,2
11,17,9,3
6,20,11,5
1,20,16,5
5,13,19,7
8,12,17,22
5,20,12,77
12,15,10,77
9,12,16,77
10,12,15,77
2,20,15,77
8,19,10,22
11,12,14,22
4,20,13,231
4,14,19,231
3,20,14,231
6,13,18,385
11,16,10,627
12,14,11,231
7,19,11,792
3,15,19,792
10,17,10,1002
9,18,10,385
7,13,17,3007
2,16,19,626
12,13,12,77
5,14,18,5593
6,19,12,5593
11,15,11,4557
8,13,16,8326
8,18,11,8322
1,17,19,101
5,19,13,14821
9,13,15,10108
11,14,12,5587
10,13,14,5587
11,13,13,1253
10,16,11,17892
9,17,11,21525
4,15,18,17886
4,19,14,17886
3,19,15,10096
6,14,17,37083
7,18,12,52752
10,15,12,52741
10,14,13,37053
2,19,16,2429
1,19,17,176
3,16,18,17861
7,14,16,104456
6,18,13,145513
8,14,15,145513
5,15,17,123316
9,14,14,104415
8,17,12,145540
9,16,12,145540
9,15,13,236580
5,18,14,201425
6,15,16,379879
4,18,15,145316
4,16,17,145316
2,17,18,5576
7,17,13,443691
8,15,14,517555
3,18,16,52609
8,16,13,517579
7,16,14,946502
7,15,15,602876
6,17,14,701396
6,16,15,946210
5,17,15,602386
5,16,16,517149
4,17,16,276980
3,17,17,62541
2,18,17,8295
1,18,18,385
5,21,12,1
13,13,12,1
13,15,10,2
2,21,15,3
9,12,17,3
11,12,15,3
4,14,20,7
10,12,16,7
3,21,14,11
4,21,13,7
13,14,11,7
6,13,19,15
3,15,20,77
7,20,11,56
1,17,20,22
12,16,10,101
2,16,20,101
7,13,18,385
11,17,10,385
9,19,10,42
6,20,12,792
5,14,19,792
12,15,11,792
10,18,10,297
1,20,17,56
8,13,17,1957
5,20,13,3007
9,13,16,3713
8,19,11,1956
4,20,14,4557
4,15,19,4557
10,13,15,3005
3,20,15,3005
12,14,12,791
2,20,16,791
11,16,11,6826
11,13,14,1001
12,13,13,101
6,14,18,10111
10,17,11,14821
9,18,11,10108
7,19,12,17893
11,15,12,17886
3,16,19,6818
11,14,13,10096
5,15,18,52741
7,14,17,44258
8,18,12,88255
8,14,16,88255
10,16,12,88255
6,19,13,62719
9,14,15,88230
10,14,14,44217
2,17,19,3000
10,15,13,123316
5,19,14,104415
9,17,12,145540
6,15,17,236580
4,16,18,88154
4,19,15,88156
7,18,13,324870
9,15,14,379879
3,19,16,36996
1,18,19,297
9,16,13,443691
7,15,16,517555
6,18,14,602754
5,16,17,443349
3,17,18,52609
2,19,17,6804
8,15,15,602876
5,18,15,602386
1,19,18,385
8,17,13,602944
8,16,14,1097525
7,17,14,1271260
7,16,15,1470797
6,17,15,1470345
6,16,16,1097116
5,17,16,945575
4,18,16,324255
4,17,17,324260
3,18,17,87982
2,18,18,10073
0,19,19,1
9,20,10,1
0,19,20,1
0,20,19,1
1,17,21,1
3,15,21,1
2,16,21,5
13,16,10,5
1,21,17,7
6,21,12,42
5,14,20,42
7,13,19,15
12,17,10,77
13,15,11,56
8,13,18,231
2,21,16,135
11,18,10,135
5,21,13,297
4,21,14,627
4,15,20,627
3,21,15,490
8,20,11,231
13,14,12,42
10,19,10,42
9,13,17,792
6,14,19,1574
12,16,11,1574
10,13,16,1002
3,16,20,1574
11,13,15,490
7,20,12,3713
12,13,14,77
9,19,11,3005
13,13,13,1
11,17,11,6826
10,18,11,8322
12,15,12,3710
2,17,20,1001
5,15,19,14821
7,14,18,12266
6,20,13,17892
12,14,13,1571
1,18,20,135
5,20,14,37080
8,19,12,37080
11,16,12,37080
8,14,17,37083
9,14,16,52741
4,16,19,37053
10,14,15,37053
4,20,15,37053
11,14,14,12246
11,15,13,44219
3,20,16,17861
10,17,12,104456
6,15,18,104450
9,18,12,104450
2,20,17,3702
1,20,18,231
7,19,13,171355
10,15,14,201425
3,17,19,30921
7,15,17,324870
10,16,13,277424
6,19,14,379879
5,16,18,277304
8,15,16,517555
9,15,15,443594
5,19,15,443349
8,18,13,517579
9,16,14,946502
6,16,17,946210
4,19,16,276980
4,17,18,276980
2,18,19,8295
9,17,13,602944
7,18,14,1271260
3,19,17,87982
8,17,14,1700338
8,16,15,1700202
7,17,15,2609291
7,16,16,1700083
6,18,15,1699506
6,17,16,2263510
5,18,16,1269889
5,17,17,1096325
4,18,17,516437
3,18,18,104111
2,19,18,12219
1,19,19,490
13,13,14,1
13,17,10,5
2,22,16,7
5,22,13,7
8,21,11,7
8,13,19,7
4,15,21,30
3,22,15,30
4,22,14,30
12,18,10,30
9,13,18,77
11,19,10,22
13,16,11,176
3,16,21,176
10,13,17,176
6,14,20,101
11,13,16,135
12,13,15,30
1,18,21,30
7,21,12,385
2,17,21,176
10,20,10,1
13,15,12,385
12,17,11,1957
7,14,19,1957
9,20,11,490
6,21,13,3007
5,15,20,2434
1,21,18,77
11,18,11,4557
10,19,11,3005
5,21,14,8326
13,14,13,101
8,14,18,10111
4,21,15,10108
8,20,12,10107
12,16,12,10107
4,16,20,10107
3,21,16,5587
2,21,17,1253
9,14,17,21525
6,15,19,30993
10,14,16,21514
12,15,13,10096
11,14,15,10096
12,14,14,1953
11,17,12,52752
9,19,12,52741
3,17,20,12246
10,18,12,88255
7,20,13,62719
11,16,13,123316
5,16,19,123316
11,15,14,74405
7,15,18,145540
6,20,14,171337
2,18,20,4544
8,19,13,324870
8,15,17,324870
9,15,16,379879
10,15,15,236470
5,20,15,236470
10,17,13,443691
10,16,14,602754
6,16,18,602754
4,17,19,171098
4,20,16,171093
7,19,14,946502
3,20,17,62541
1,19,20,385
9,18,13,602944
9,16,15,1470797
7,16,17,1470797
6,19,15,1470345
5,17,18,945575
3,18,19,87982
2,20,18,10073
9,17,14,1700338
5,19,16,1269889
1,20,19,490
8,18,14,1963242
8,17,15,3455669
8,16,16,1963087
7,18,15,3455163
7,17,16,3970445
6,18,16,3453623
6,17,17,2608235
5,18,17,1960583
4,19,17,601553
4,18,18,601544
3,19,18,145018
2,19,19,14763
0,20,20,1
6,14,21,1
14,14,13,1
11,20,10,1
0,21,20,1
0,20,21,1
9,13,19,1
13,18,10,2
1,18,22,2
14,16,11,5
3,16,22,5
12,13,16,5
12,19,10,5
7,22,12,11
2,17,22,11
10,13,18,11
11,13,17,15
14,15,12,11
1,22,18,11
5,15,21,176
6,22,13,231
7,14,20,135
9,21,11,30
13,17,11,297
2,22,17,231
5,22,14,1002
4,22,15,1574
4,16,21,1574
8,14,19,1574
12,18,11,1574
3,22,16,1002
8,21,12,1574
13,16,12,1574
11,19,11,1956
10,20,11,626
6,15,20,5593
9,14,18,5593
3,17,21,3005
10,14,17,8322
7,21,13,14821
11,14,16,5587
13,15,13,1253
12,17,12,17893
9,20,12,17886
12,14,15,1571
2,18,21,1571
13,14,14,135
5,16,20,37080
6,21,14,52752
11,18,12,52752
10,19,12,52741
12,16,13,37053
1,19,21,176
7,15,19,44258
5,21,15,88230
12,15,14,17861
8,20,13,145513
4,17,20,74405
4,21,16,74405
8,15,18,145540
11,17,13,236580
9,15,17,236580
10,15,16,201425
11,15,15,88156
3,21,17,30921
6,16,19,277424
11,16,14,277304
2,21,18,5576
1,21,19,297
9,19,13,443691
7,20,14,517555
3,18,20,52609
10,18,13,517579
7,16,18,946502
10,16,15,946210
6,20,15,946210
5,17,19,602386
10,17,14,1271260
5,20,16,945575
8,19,14,1700338
8,16,17,1700202
9,16,16,1700083
6,17,18,2263510
4,20,17,516437
4,18,19,516437
2,19,20,12219
9,17,15,3455669
7,19,15,3455163
3,20,18,145018
9,18,14,2264816
8,18,15,5229874
8,17,16,5229722
7,18,16,6862117
7,17,17,4558241
6,19,16,3968713
6,18,17,5226187
5,19,17,2605897
5,18,18,2261527
4,19,18,944156
3,19,19,170726
2,20,19,17816
1,20,20,627
5,15,22,2
6,23,13,3
14,17,11,15
2,23,17,15
7,14,21,1
5,23,14,42
3,23,16,77
4,23,15,101
4,16,22,101
8,22,12,101
14,16,12,101
8,14,20,101
13,18,11,297
3,17,22,385
6,15,21,490
1,19,22,42
9,14,19,792
12,19,11,792
2,18,22,297
14,15,13,56
10,21,11,56
7,22,13,1957
10,14,18,1957
11,20,11,490
13,17,12,3713
11,14,17,1956
12,14,16,791
7,15,20,8326
5,16,21,6826
9,21,12,3710
13,14,15,101
1,22,19,101
6,22,14,10111
14,14,14,1
5,22,15,21525
13,16,13,6818
12,18,12,21526
11,19,12,37080
4,22,16,21514
10,20,12,21514
4,17,21,21515
3,22,17,10096
2,22,18,1953
8,21,13,44247
13,15,14,2429
8,15,19,44258
6,16,20,88255
12,17,13,88230
9,15,18,104450
10,15,17,123316
11,15,16,74405
12,15,15,21483
3,18,21,21483
9,20,13,236580
12,16,14,88154
11,18,13,324870
7,21,14,201527
5,17,20,277304
7,16,19,443691
10,19,13,443691
6,21,15,443594
11,16,15,443349
2,19,21,6804
11,17,14,701396
5,21,16,517149
8,20,14,1097525
8,16,18,1097525
9,16,17,1470797
6,17,19,1470345
10,16,16,1097116
4,18,20,324255
4,21,17,324260
10,17,15,2609291
7,20,15,2609291
3,21,18,104111
1,20,21,490
10,18,14,1963242
7,17,18,3970445
6,20,16,3453623
5,18,19,1960583
3,19,20,145018
2,21,19,14763
9,19,14,2264816
9,17,16,5229722
5,20,17,2605897
1,21,20,627
9,18,15,5994116
8,19,15,5993842
8,18,16,10254927
8,17,17,5993498
7,19,16,8975594
7,18,17,10252301
6,19,17,7846763
6,18,18,5989353
5,19,18,3964755
4,20,18,1094629
4,19,19,1094639
3,20,19,235674
2,20,20,21432
0,21,21,1
4,24,15,1
4,16,23,1
8,23,12,1
15,16,12,1
8,14,21,1
14,14,15,1
3,24,16,1
10,22,11,1
0,21,22,1
0,22,21,1
1,19,23,3
3,17,23,15
14,18,11,22
2,18,23,22
6,15,22,11
9,14,20,42
1,23,19,15
7,23,13,101
13,19,11,176
10,14,19,231
14,17,12,385
11,14,18,385
5,16,22,627
12,14,17,231
12,20,11,231
13,14,16,42
7,15,21,792
6,23,14,1002
9,22,12,385
2,23,18,385
11,21,11,56
5,23,15,3007
4,23,16,3713
4,17,22,3713
3,23,17,1956
14,16,13,626
13,18,12,5593
8,15,20,8326
8,22,13,8322
10,21,12,5587
3,18,22,5587
6,16,21,17892
12,19,12,17893
11,20,12,17886
14,15,14,135
9,15,19,30993
13,17,13,21515
7,22,14,52752
10,15,18,52741
2,19,22,2429
5,17,21,88230
9,21,13,88230
11,15,17,44219
13,16,14,17861
12,15,16,17861
13,15,15,3000
6,22,15,145513
12,18,13,145513
1,20,22,231
7,16,20,145540
5,22,16,201425
11,19,13,324870
10,20,13,277424
12,17,14,277304
12,16,15,145316
4,18,21,145316
4,22,17,145316
8,21,14,517555
3,22,18,52609
